entityID,name,position,type
DDI-DrugBank.d456.s11.e0,erlotinib,11-19,drug
DDI-DrugBank.d456.s12.e0,warfarin,288-295,drug
DDI-DrugBank.d456.s13.e0,warfarin,16-23,drug
DDI-DrugBank.d456.s13.e1,coumarin-derivative anticoagulants,34-67,group
DDI-DrugBank.d423.s0.e0,monoamine oxidase inhibitors,35-62,group
DDI-DrugBank.d423.s0.e1,MAOIs,65-69,group
DDI-DrugBank.d423.s0.e2,selegiline hydrochloride,79-102,drug
DDI-DrugBank.d423.s0.e3,serotoninergic agents,125-145,group
DDI-DrugBank.d423.s0.e4,fluoxetine,154-163,drug
DDI-DrugBank.d423.s0.e5,fluvoxamine,166-176,drug
DDI-DrugBank.d423.s0.e6,paroxetine,179-188,drug
DDI-DrugBank.d423.s0.e7,sertraline,191-200,drug
DDI-DrugBank.d423.s0.e8,venlafaxine,203-213,drug
DDI-DrugBank.d423.s1.e0,dexfenfluramine,8-22,drug
DDI-DrugBank.d423.s1.e1,dexfenfluramine,72-86,drug
DDI-DrugBank.d423.s1.e2,MAO inhibitor,128-140,group
DDI-DrugBank.d423.s2.e0,MAO inhibitor,60-72,group
DDI-DrugBank.d423.s2.e1,dexfenfluramine,107-121,drug
DDI-DrugBank.d423.s3.e0,dexfenfluramine,58-72,drug
DDI-DrugBank.d423.s3.e1,MAO inhibitor,109-121,group
DDI-DrugBank.d423.s4.e0,selective serotonin reuptake inhibitors,121-159,group
DDI-DrugBank.d423.s4.e1,SSRIs,162-166,group
DDI-DrugBank.d423.s4.e2,Imitrex,210-216,brand
DDI-DrugBank.d423.s4.e3,sumatriptan succinate,219-239,drug
DDI-DrugBank.d423.s4.e4,dihydroergotamine,246-262,drug
DDI-DrugBank.d423.s6.e0,Dexfenfluramine,0-14,drug
DDI-DrugBank.d423.s6.e1,serotoninergic agents,54-74,group
DDI-DrugBank.d423.s7.e0,dexfenfluramine,68-82,drug
DDI-DrugBank.d423.s8.e0,dexfenfluramine,11-25,drug
DDI-DrugBank.d423.s9.e0,dexfenfluramine,36-50,drug
DDI-DrugBank.d182.s1.e0,denileukin diftitox,42-60,drug
DDI-DrugBank.d179.s1.e0,Sulfapyridine,0-12,drug
DDI-DrugBank.d179.s1.e1,Acetaminophen,56-68,drug
DDI-DrugBank.d179.s1.e2,Tylenol,77-83,brand
DDI-DrugBank.d179.s2.e0,Amiodarone,2-11,drug
DDI-DrugBank.d179.s2.e1,Cordarone,20-28,brand
DDI-DrugBank.d179.s3.e0,Anabolic steroids,2-18,group
DDI-DrugBank.d179.s3.e1,nandrolone,21-30,drug
DDI-DrugBank.d179.s3.e2,Anabolin,39-46,brand
DDI-DrugBank.d179.s3.e3,oxandrolone,50-60,drug
DDI-DrugBank.d179.s3.e4,Anavar,69-74,brand
DDI-DrugBank.d179.s3.e5,oxymetholone,78-89,drug
DDI-DrugBank.d179.s3.e6,Anadrol,98-104,brand
DDI-DrugBank.d179.s3.e7,stanozolol,108-117,drug
DDI-DrugBank.d179.s3.e8,Winstrol,126-133,brand
DDI-DrugBank.d179.s4.e0,Androgens,2-10,group
DDI-DrugBank.d179.s5.e0,Antithyroid agents,2-19,group
DDI-DrugBank.d179.s6.e0,Carbamazepine,2-14,drug
DDI-DrugBank.d179.s6.e1,Tegretol,23-30,brand
DDI-DrugBank.d179.s7.e0,Carmustine,2-11,drug
DDI-DrugBank.d179.s7.e1,BiCNU,20-24,brand
DDI-DrugBank.d179.s8.e0,Chloroquine,2-12,drug
DDI-DrugBank.d179.s8.e1,Aralen,21-26,brand
DDI-DrugBank.d179.s9.e0,Dantrolene,2-11,drug
DDI-DrugBank.d179.s9.e1,Dantrium,20-27,brand
DDI-DrugBank.d179.s10.e0,Daunorubicin,2-13,drug
DDI-DrugBank.d179.s10.e1,Cerubidine,22-31,brand
DDI-DrugBank.d179.s11.e0,Disulfiram,2-11,drug
DDI-DrugBank.d179.s11.e1,Antabuse,20-27,brand
DDI-DrugBank.d179.s12.e0,Divalproex,2-11,drug
DDI-DrugBank.d179.s12.e1,Depakote,20-27,brand
DDI-DrugBank.d179.s13.e0,Estrogens,2-10,group
DDI-DrugBank.d179.s14.e0,Etretinate,2-11,drug
DDI-DrugBank.d179.s14.e1,Tegison,20-26,brand
DDI-DrugBank.d179.s15.e0,Gold,2-5,drug
DDI-DrugBank.d179.s16.e0,Hydroxychloroquine,2-19,drug
DDI-DrugBank.d179.s16.e1,Plaquenil,28-36,brand
DDI-DrugBank.d179.s17.e0,Mercaptopurine,2-15,drug
DDI-DrugBank.d179.s17.e1,Purinethol,24-33,brand
DDI-DrugBank.d179.s18.e0,Naltrexone,2-11,drug
DDI-DrugBank.d179.s18.e1,Trexan,20-25,brand
DDI-DrugBank.d179.s19.e0,contraceptives,7-20,group
DDI-DrugBank.d179.s19.e1,estrogen,55-62,group
DDI-DrugBank.d179.s20.e0,anti-infectives,8-22,group
DDI-DrugBank.d179.s21.e0,Phenothiazines,2-15,group
DDI-DrugBank.d179.s21.e1,acetophenazine,18-31,drug
DDI-DrugBank.d179.s21.e2,Tindal,40-45,brand
DDI-DrugBank.d179.s21.e3,chlorpromazine,49-62,drug
DDI-DrugBank.d179.s21.e4,Thorazine,71-79,brand
DDI-DrugBank.d179.s21.e5,fluphenazine,83-94,drug
DDI-DrugBank.d179.s21.e6,Prolixin,103-110,brand
DDI-DrugBank.d179.s21.e7,mesoridazine,114-125,brand
DDI-DrugBank.d179.s21.e8,Serentil,134-141,brand
DDI-DrugBank.d179.s21.e9,perphenazine,145-156,drug
DDI-DrugBank.d179.s21.e10,Trilafon,165-172,brand
DDI-DrugBank.d179.s21.e11,prochlorperazine,176-191,drug
DDI-DrugBank.d179.s21.e12,Compazine,200-208,brand
DDI-DrugBank.d179.s21.e13,promazine,212-220,drug
DDI-DrugBank.d179.s21.e14,Sparine,229-235,brand
DDI-DrugBank.d179.s21.e15,promethazine,239-250,drug
DDI-DrugBank.d179.s21.e16,Phenergan,259-267,brand
DDI-DrugBank.d179.s21.e17,thioridazine,271-282,drug
DDI-DrugBank.d179.s21.e18,Mellaril,291-298,brand
DDI-DrugBank.d179.s21.e19,trifluoperazine,302-316,drug
DDI-DrugBank.d179.s21.e20,Stelazine,325-333,brand
DDI-DrugBank.d179.s21.e21,triflupromazine,337-351,drug
DDI-DrugBank.d179.s21.e22,Vesprin,360-366,brand
DDI-DrugBank.d179.s21.e23,trimeprazine,370-381,drug
DDI-DrugBank.d179.s21.e24,Temaril,390-396,brand
DDI-DrugBank.d179.s22.e0,Plicamycin,2-11,drug
DDI-DrugBank.d179.s22.e1,Mithracin,20-28,brand
DDI-DrugBank.d179.s23.e0,Valproic acid,2-14,drug
DDI-DrugBank.d179.s23.e1,Depakene,23-30,brand
DDI-DrugBank.d179.s23.e2,sulfapyridine,40-52,drug
DDI-DrugBank.d179.s24.e0,Acetohydroxamic acid,2-21,drug
DDI-DrugBank.d179.s24.e1,Lithostat,30-38,brand
DDI-DrugBank.d179.s25.e0,Dapsone,2-8,drug
DDI-DrugBank.d179.s26.e0,Furazolidone,2-13,drug
DDI-DrugBank.d179.s26.e1,Furoxone,22-29,brand
DDI-DrugBank.d179.s27.e0,Nitrofurantoin,2-15,drug
DDI-DrugBank.d179.s27.e1,Furadantin,24-33,brand
DDI-DrugBank.d179.s28.e0,Primaquine,2-11,drug
DDI-DrugBank.d179.s29.e0,Procainamide,2-13,drug
DDI-DrugBank.d179.s29.e1,Pronestyl,22-30,brand
DDI-DrugBank.d179.s30.e0,Quinidine,2-10,drug
DDI-DrugBank.d179.s30.e1,Quinidex,19-26,brand
DDI-DrugBank.d179.s31.e0,Quinine,2-8,drug
DDI-DrugBank.d179.s31.e1,Quinamm,17-23,brand
DDI-DrugBank.d179.s32.e0,Sulfoxone,2-10,drug
DDI-DrugBank.d179.s32.e1,Diasone,19-25,brand
DDI-DrugBank.d179.s33.e0,Vitamin K,2-10,group
DDI-DrugBank.d179.s33.e1,AquaMEPHYTON,19-30,brand
DDI-DrugBank.d179.s33.e2,Synkayvite,33-42,brand
DDI-DrugBank.d179.s33.e3,sulfapyridine,52-64,drug
DDI-DrugBank.d179.s34.e0,Anticoagulants,2-15,group
DDI-DrugBank.d179.s34.e1,blood thinner,18-30,group
DDI-DrugBank.d179.s35.e0,Ethotoin,2-9,drug
DDI-DrugBank.d179.s35.e1,Peganone,18-25,brand
DDI-DrugBank.d179.s36.e0,Mephenytoin,2-12,drug
DDI-DrugBank.d179.s36.e1,Mesantoin,21-29,brand
DDI-DrugBank.d179.s36.e2,sulfapyridine,39-51,drug
DDI-DrugBank.d179.s37.e0,Antidiabetics,2-14,group
DDI-DrugBank.d179.s37.e1,antidiabetics,72-84,group
DDI-DrugBank.d179.s37.e2,sulfapyridine,91-103,drug
DDI-DrugBank.d179.s37.e3,antidiabetics,197-209,group
DDI-DrugBank.d179.s38.e0,Methotrexate,2-13,drug
DDI-DrugBank.d179.s38.e1,Mexate,22-27,brand
DDI-DrugBank.d179.s38.e2,methotrexate,37-48,drug
DDI-DrugBank.d179.s38.e3,sulfapyridine,55-67,drug
DDI-DrugBank.d179.s38.e4,methotrexate,156-167,drug
DDI-DrugBank.d179.s39.e0,Methyldopa,2-11,drug
DDI-DrugBank.d179.s39.e1,Aldomet,20-26,brand
DDI-DrugBank.d179.s39.e2,methyldopa,36-45,drug
DDI-DrugBank.d179.s39.e3,sulfapyridine,52-64,drug
DDI-DrugBank.d179.s40.e0,Phenytoin,2-10,drug
DDI-DrugBank.d179.s40.e1,Dilantin,19-26,brand
DDI-DrugBank.d179.s40.e2,phenytoin,36-44,drug
DDI-DrugBank.d179.s40.e3,sulfapyridine,51-63,drug
DDI-DrugBank.d179.s40.e4,phenytoin,152-160,drug
DDI-DrugBank.d218.s0.e0,SYNAREL,80-86,brand
DDI-DrugBank.d218.s1.e0,nafarelin acetate,17-33,drug
DDI-DrugBank.d134.s0.e0,LEUSTATIN,42-50,brand
DDI-DrugBank.d134.s1.e0,LEUSTATIN,31-39,brand
DDI-DrugBank.d165.s0.e0,itraconazole,5-16,drug
DDI-DrugBank.d165.s0.e1,hydroxyitraconazole,44-62,drug_n
DDI-DrugBank.d165.s1.e0,Itraconazole,20-31,drug
DDI-DrugBank.d165.s3.e0,terfenadine,20-30,drug
DDI-DrugBank.d165.s3.e1,Itraconazole,37-48,drug
DDI-DrugBank.d165.s3.e2,terfenadine,95-105,drug
DDI-DrugBank.d165.s4.e0,azole antifungal,13-28,group
DDI-DrugBank.d165.s4.e1,ketoconazole,31-42,drug
DDI-DrugBank.d165.s4.e2,astemizole,72-81,drug
DDI-DrugBank.d165.s4.e3,astemizole,131-140,drug
DDI-DrugBank.d165.s4.e4,desmethylastermizole,168-187,drug_n
DDI-DrugBank.d165.s5.e0,itraconazole,27-38,drug
DDI-DrugBank.d165.s5.e1,ketoconazole,58-69,drug
DDI-DrugBank.d165.s5.e2,astemizole,167-176,drug
DDI-DrugBank.d165.s6.e0,itraconazole,37-48,drug
DDI-DrugBank.d165.s6.e1,ketoconazole,54-65,drug
DDI-DrugBank.d165.s6.e2,astemizole,88-97,drug
DDI-DrugBank.d165.s6.e3,itraconazole,104-115,drug
DDI-DrugBank.d165.s7.e0,ketoconazole,47-58,drug
DDI-DrugBank.d165.s7.e1,cisapride,96-104,drug
DDI-DrugBank.d165.s7.e2,cisapride,161-169,drug
DDI-DrugBank.d165.s8.e0,ketoconazole,43-54,drug
DDI-DrugBank.d165.s8.e1,cisapride,60-68,drug
DDI-DrugBank.d165.s9.e0,itraconazole,27-38,drug
DDI-DrugBank.d165.s9.e1,cisapride,133-141,drug
DDI-DrugBank.d165.s10.e0,Itraconazole,40-51,drug
DDI-DrugBank.d165.s10.e1,cisapride,58-66,drug
DDI-DrugBank.d165.s11.e0,Itraconazole,20-31,drug
DDI-DrugBank.d165.s11.e1,midazolam,43-51,drug
DDI-DrugBank.d165.s11.e2,triazolam,56-64,drug
DDI-DrugBank.d165.s13.e0,Itraconazole,57-68,drug
DDI-DrugBank.d165.s14.e0,midazolam,3-11,drug
DDI-DrugBank.d165.s15.e0,Itraconazole,20-31,drug
DDI-DrugBank.d165.s15.e1,cyclosporine,37-48,drug
DDI-DrugBank.d165.s15.e2,tacrolimus,51-60,drug
DDI-DrugBank.d165.s15.e3,digoxin,65-71,drug
DDI-DrugBank.d165.s16.e0,Cyclosporine,0-11,drug
DDI-DrugBank.d165.s16.e1,tacrolimus,14-23,drug
DDI-DrugBank.d165.s16.e2,digoxin,29-35,drug
DDI-DrugBank.d165.s16.e3,Itraconazole,93-104,drug
DDI-DrugBank.d165.s17.e0,HMG-CoA reductase inhibitors,55-82,group
DDI-DrugBank.d165.s17.e1,immunosuppressive drugs,150-172,group
DDI-DrugBank.d165.s17.e2,cyclosporine,184-195,drug
DDI-DrugBank.d165.s18.e0,Itraconazole,5-16,drug
DDI-DrugBank.d165.s18.e1,phenytoin,42-50,drug
DDI-DrugBank.d165.s18.e2,rifampin,53-60,drug
DDI-DrugBank.d165.s18.e3,itraconazole,114-125,drug
DDI-DrugBank.d165.s19.e0,itraconazole,65-76,drug
DDI-DrugBank.d165.s19.e1,Itraconazole,153-164,drug
DDI-DrugBank.d165.s20.e0,Itraconazole,71-82,drug
DDI-DrugBank.d165.s20.e1,phenytoin,88-96,drug
DDI-DrugBank.d165.s20.e2,phenytoin,126-134,drug
DDI-DrugBank.d165.s21.e0,phenytoin,36-44,drug
DDI-DrugBank.d165.s21.e1,Itraconazole,106-117,drug
DDI-DrugBank.d165.s22.e0,Itraconazole,26-37,drug
DDI-DrugBank.d165.s22.e1,coumarin,76-83,group
DDI-DrugBank.d165.s23.e0,Itraconazole,80-91,drug
DDI-DrugBank.d165.s23.e1,coumarin,97-104,group
DDI-DrugBank.d165.s24.e0,azole antifungal agents,25-47,group
DDI-DrugBank.d165.s24.e1,isoniazid,90-98,drug
DDI-DrugBank.d165.s25.e0,Itraconazole,0-11,drug
DDI-DrugBank.d165.s25.e1,Itraconazole,60-71,drug
DDI-DrugBank.d165.s25.e2,isoniazid,77-85,drug
DDI-DrugBank.d165.s26.e0,azole antifungal agents,74-96,group
DDI-DrugBank.d165.s26.e1,hypoglycemic agents,107-125,group
DDI-DrugBank.d165.s27.e0,Itraconazole,64-75,drug
DDI-DrugBank.d165.s27.e1,hypoglycemic agents,86-104,group
DDI-DrugBank.d165.s28.e0,Itraconazole,86-97,drug
DDI-DrugBank.d165.s28.e1,quinidine,103-111,drug
DDI-DrugBank.d165.s29.e0,Itraconazole,60-71,drug
DDI-DrugBank.d165.s29.e1,dihydropyridine calcium channel blockers,77-116,group
DDI-DrugBank.d165.s31.e0,zidovudine,83-92,drug
DDI-DrugBank.d165.s31.e1,zidovudine,152-161,drug
DDI-DrugBank.d165.s31.e2,Itraconazole,218-229,drug
DDI-DrugBank.d455.s0.e0,entacapone,50-59,drug
DDI-DrugBank.d455.s3.e0,Entacapone,17-26,drug
DDI-DrugBank.d455.s4.e0,entacapone,60-69,drug
DDI-DrugBank.d455.s4.e1,warfarin,109-116,drug
DDI-DrugBank.d455.s4.e2,salicylic acid,119-132,drug
DDI-DrugBank.d455.s4.e3,phenylbutazone,135-148,drug
DDI-DrugBank.d455.s4.e4,diazepam,155-162,drug
DDI-DrugBank.d455.s5.e0,Levodopa,74-81,drug
DDI-DrugBank.d455.s6.e0,entacapone,15-24,drug
DDI-DrugBank.d455.s6.e1,levodopa,46-53,drug
DDI-DrugBank.d455.s6.e2,dopa decarboxylase inhibitor,55-82,group
DDI-DrugBank.d455.s7.e0,MAO-B inhibitor,34-48,group
DDI-DrugBank.d455.s7.e1,selegiline,50-59,drug
DDI-DrugBank.d455.s7.e2,entacapone,107-116,drug
DDI-DrugBank.d455.s7.e3,levodopa,144-151,drug
DDI-DrugBank.d455.s7.e4,dopa decarboxylase inhibitor,153-180,group
DDI-DrugBank.d455.s8.e0,selegiline,71-80,drug
DDI-DrugBank.d455.s8.e1,entacapone,102-111,drug
DDI-DrugBank.d455.s8.e2,levodopa,117-124,drug
DDI-DrugBank.d455.s8.e3,dopa decarboxylase inhibitor,126-153,group
DDI-DrugBank.d455.s9.e0,entacapone,8-17,drug
DDI-DrugBank.d455.s9.e1,entacapone,207-216,drug
DDI-DrugBank.d455.s10.e0,probenecid,14-23,drug
DDI-DrugBank.d455.s10.e1,cholestyramine,26-39,drug
DDI-DrugBank.d455.s10.e2,antibiotics,51-61,group
DDI-DrugBank.d455.s10.e3,erythromycin,69-80,drug
DDI-DrugBank.d455.s10.e4,ampicillin,96-105,drug
DDI-DrugBank.d455.s10.e5,chloramphenicol,111-125,drug
DDI-DrugBank.d455.s11.e0,tricyclic antidepressant,24-47,group
DDI-DrugBank.d455.s11.e1,imipramine,49-58,drug
DDI-DrugBank.d455.s11.e2,entacapone,98-107,drug
DDI-DrugBank.d455.s11.e3,levodopa,132-139,drug
DDI-DrugBank.d455.s11.e4,dopa-decarboxylase inhibitor,141-168,group
DDI-DrugBank.d184.s0.e0,anticoagulants,87-100,group
DDI-DrugBank.d184.s0.e1,blood thinner,103-115,group
DDI-DrugBank.d184.s0.e2,carbamazepine,120-132,drug
DDI-DrugBank.d184.s0.e3,corticotropin,135-147,drug
DDI-DrugBank.d184.s0.e4,barbiturates,150-161,group
DDI-DrugBank.d184.s0.e5,central nervous system (CNS) depressants,209-248,group
DDI-DrugBank.d184.s0.e6,barbiturates,278-289,group
DDI-DrugBank.d184.s0.e7,divalproex sodium,340-356,drug
DDI-DrugBank.d184.s0.e8,valproic acid,359-371,drug
DDI-DrugBank.d184.s0.e9,barbiturates,401-412,group
DDI-DrugBank.d184.s0.e10,contraceptives,488-501,group
DDI-DrugBank.d184.s0.e11,estrogens,514-522,group
DDI-DrugBank.d184.s0.e12,barbiturates,525-536,group
DDI-DrugBank.d184.s0.e13,contraceptives,583-596,group
DDI-DrugBank.d76.s0.e0,Monoamine Oxidase Inhibitors,31-58,group
DDI-DrugBank.d76.s1.e0,serotonin reuptake inhibitor drug,30-62,group
DDI-DrugBank.d76.s1.e1,monoamine oxidase inhibitors,84-111,group
DDI-DrugBank.d76.s1.e2,MAOI,114-117,group
DDI-DrugBank.d76.s2.e0,MAOI,111-114,group
DDI-DrugBank.d76.s4.e0,Fluvoxamine,34-44,drug
DDI-DrugBank.d76.s4.e1,MAOIs,86-90,group
DDI-DrugBank.d76.s4.e2,MAOI,145-148,group
DDI-DrugBank.d76.s5.e0,Fluvoxamine,15-25,drug
DDI-DrugBank.d76.s5.e1,MAOI,89-92,group
DDI-DrugBank.d76.s6.e0,Terfenadine,10-20,drug
DDI-DrugBank.d76.s6.e1,Astemizole,23-32,drug
DDI-DrugBank.d76.s6.e2,Cisapride,39-47,drug
DDI-DrugBank.d76.s7.e0,Terfenadine,0-10,drug
DDI-DrugBank.d76.s7.e1,astemizole,13-22,drug
DDI-DrugBank.d76.s7.e2,cisapride,28-36,drug
DDI-DrugBank.d76.s7.e3,ketoconazole,129-140,drug
DDI-DrugBank.d76.s8.e0,terfenadine,35-45,drug
DDI-DrugBank.d76.s8.e1,astemizole,48-57,drug
DDI-DrugBank.d76.s8.e2,cisapride,64-72,drug
DDI-DrugBank.d76.s9.e0,fluvoxamine,27-37,drug
DDI-DrugBank.d76.s9.e1,alprazolam,59-68,drug
DDI-DrugBank.d76.s10.e0,fluvoxamine,56-66,drug
DDI-DrugBank.d76.s10.e1,fluvoxamine,154-164,drug
DDI-DrugBank.d76.s10.e2,alprazolam,171-180,drug
DDI-DrugBank.d76.s11.e0,fluvoxamine,37-47,drug
DDI-DrugBank.d76.s11.e1,terbinafine,88-98,drug
DDI-DrugBank.d76.s11.e2,astemizole,101-110,drug
DDI-DrugBank.d76.s11.e3,cisapride,116-124,drug
DDI-DrugBank.d76.s12.e0,Benzodiazepines,47-61,group
DDI-DrugBank.d76.s12.e1,Benzodiazepines,64-78,group
DDI-DrugBank.d76.s12.e2,alprazolam,120-129,drug
DDI-DrugBank.d76.s12.e3,midazolam,132-140,drug
DDI-DrugBank.d76.s12.e4,triazolam,143-151,drug
DDI-DrugBank.d76.s12.e5,fluvoxamine,251-261,drug
DDI-DrugBank.d76.s13.e0,benzodiazepines,17-31,group
DDI-DrugBank.d76.s13.e1,lorazepam,72-80,drug
DDI-DrugBank.d76.s13.e2,oxazepam,83-90,drug
DDI-DrugBank.d76.s13.e3,temazepam,93-101,drug
DDI-DrugBank.d76.s13.e4,fluvoxamine,134-144,drug
DDI-DrugBank.d76.s14.e0,Alprazolam,0-9,drug
DDI-DrugBank.d76.s14.e1,fluvoxamine maleate,17-35,drug
DDI-DrugBank.d76.s14.e2,alprazolam,53-62,drug
DDI-DrugBank.d76.s14.e3,alprazolam,194-203,drug
DDI-DrugBank.d76.s14.e4,alprazolam,250-259,drug
DDI-DrugBank.d76.s16.e0,alprazolam,20-29,drug
DDI-DrugBank.d76.s17.e0,fluvoxamine,72-82,drug
DDI-DrugBank.d76.s17.e1,fluvoxamine,170-180,drug
DDI-DrugBank.d76.s17.e2,alprazolam,256-265,drug
DDI-DrugBank.d76.s17.e3,Fluvoxamine,291-301,drug
DDI-DrugBank.d76.s17.e4,alprazolam,324-333,drug
DDI-DrugBank.d76.s18.e0,Fluvoxamine,37-47,drug
DDI-DrugBank.d76.s19.e0,Diazepam,0-7,drug
DDI-DrugBank.d76.s19.e1,Fluvoxamine,35-45,drug
DDI-DrugBank.d76.s19.e2,diazepam,59-66,drug
DDI-DrugBank.d76.s20.e0,fluvoxamine,8-18,drug
DDI-DrugBank.d76.s20.e1,diazepam,50-57,drug
DDI-DrugBank.d76.s20.e2,N-desmethyldiazepam,86-104,drug_n
DDI-DrugBank.d76.s21.e0,fluvoxamine,75-85,drug
DDI-DrugBank.d76.s21.e1,diazepam,91-98,drug
DDI-DrugBank.d76.s21.e2,fluvoxamine,173-183,drug
DDI-DrugBank.d76.s21.e3,diazepam,234-241,drug
DDI-DrugBank.d76.s22.e0,diazepam,43-50,drug
DDI-DrugBank.d76.s22.e1,N-desmethyldiazepam,83-101,drug_n
DDI-DrugBank.d76.s23.e0,diazepam,116-123,drug
DDI-DrugBank.d76.s24.e0,alprazolam,24-33,drug
DDI-DrugBank.d76.s24.e1,fluvoxamine,50-60,drug
DDI-DrugBank.d76.s25.e0,diazepam,13-20,drug
DDI-DrugBank.d76.s25.e1,fluvoxamine,26-36,drug
DDI-DrugBank.d76.s26.e0,Theophylline,0-11,drug
DDI-DrugBank.d76.s26.e1,fluvoxamine,41-51,drug
DDI-DrugBank.d76.s26.e2,Theophylline,108-119,drug
DDI-DrugBank.d76.s26.e3,aminophylline,140-152,drug
DDI-DrugBank.d76.s27.e0,theophylline,17-28,drug
DDI-DrugBank.d76.s28.e0,theophylline,14-25,drug
DDI-DrugBank.d76.s28.e1,fluvoxamine maleate,51-69,drug
DDI-DrugBank.d76.s28.e2,theophylline,177-188,drug
DDI-DrugBank.d76.s29.e0,Fluvoxamine,37-47,drug
DDI-DrugBank.d76.s30.e0,Warfarin,0-7,drug
DDI-DrugBank.d76.s30.e1,fluvoxamine maleate,15-33,drug
DDI-DrugBank.d76.s30.e2,warfarin,83-90,drug
DDI-DrugBank.d76.s30.e3,warfarin,107-114,drug
DDI-DrugBank.d76.s31.e0,anticoagulants,29-42,group
DDI-DrugBank.d76.s31.e1,Fluvoxamine,48-58,drug
DDI-DrugBank.d76.s31.e2,anticoagulant,123-135,group
DDI-DrugBank.d76.s32.e0,Fluvoxamine,37-47,drug
DDI-DrugBank.d377.s0.e0,Phospholine Iodide,0-17,drug
DDI-DrugBank.d377.s0.e1,cholinesterase inhibitors,37-61,group
DDI-DrugBank.d377.s0.e2,succinylcholine,71-85,drug
DDI-DrugBank.d377.s0.e3,organophosphate insecticide,90-104;120-130,drug_n
DDI-DrugBank.d377.s0.e4,carbamate insecticide,110-130,drug_n
DDI-DrugBank.d377.s1.e0,Phospholine Iodide,111-128,drug
DDI-DrugBank.d212.s0.e0,Keppra,54-59,brand
DDI-DrugBank.d212.s1.e0,Levetiracetam,0-12,drug
DDI-DrugBank.d212.s2.e0,levetiracetam,13-25,drug
DDI-DrugBank.d212.s2.e1,valproic acid,75-87,drug
DDI-DrugBank.d212.s3.e0,Levetiracetam,0-12,drug
DDI-DrugBank.d212.s5.e0,phenytoin,90-98,drug
DDI-DrugBank.d212.s5.e1,valproate,101-109,drug
DDI-DrugBank.d212.s5.e2,contraceptive,117-129,group
DDI-DrugBank.d212.s5.e3,digoxin,132-138,drug
DDI-DrugBank.d212.s5.e4,warfarin,141-148,drug
DDI-DrugBank.d212.s5.e5,probenecid,151-160,drug
DDI-DrugBank.d212.s6.e0,Keppra,31-36,brand
DDI-DrugBank.d212.s6.e1,Antiepileptic Drugs,49-67,group
DDI-DrugBank.d212.s6.e2,AEDs,70-73,group
DDI-DrugBank.d212.s6.e3,Phenytoin,76-84,drug
DDI-DrugBank.d212.s6.e4,Keppra,86-91,brand
DDI-DrugBank.d212.s6.e5,phenytoin,162-170,drug
DDI-DrugBank.d212.s7.e0,levetiracetam,20-32,drug
DDI-DrugBank.d212.s7.e1,phenytoin,60-68,drug
DDI-DrugBank.d212.s8.e0,Valproate,0-8,drug
DDI-DrugBank.d212.s8.e1,Keppra,10-15,brand
DDI-DrugBank.d212.s8.e2,valproate,78-86,drug
DDI-DrugBank.d212.s9.e0,Valproate,0-8,drug
DDI-DrugBank.d212.s9.e1,levetiracetam,66-78,drug
DDI-DrugBank.d212.s11.e0,Keppra,36-41,brand
DDI-DrugBank.d212.s11.e1,AEDs,54-57,group
DDI-DrugBank.d212.s11.e2,carbamazepine,60-72,drug
DDI-DrugBank.d212.s11.e3,gabapentin,75-84,drug
DDI-DrugBank.d212.s11.e4,lamotrigine,87-97,drug
DDI-DrugBank.d212.s11.e5,phenobarbital,100-112,drug
DDI-DrugBank.d212.s11.e6,phenytoin,115-123,drug
DDI-DrugBank.d212.s11.e7,primidone,126-134,drug
DDI-DrugBank.d212.s11.e8,valproate,140-148,drug
DDI-DrugBank.d212.s11.e9,levetiracetam,212-224,drug
DDI-DrugBank.d212.s11.e10,AEDs,236-239,group
DDI-DrugBank.d212.s12.e0,levetiracetam,25-37,drug
DDI-DrugBank.d212.s12.e1,AEDs,92-95,group
DDI-DrugBank.d212.s12.e2,AEDs,112-115,group
DDI-DrugBank.d212.s12.e3,levetiracetam,158-170,drug
DDI-DrugBank.d212.s13.e0,AEDs,10-13,group
DDI-DrugBank.d212.s13.e1,levetiracetam,104-116,drug
DDI-DrugBank.d212.s13.e2,AEDs,167-170,group
DDI-DrugBank.d212.s14.e0,Levetiracetam,35-47,drug
DDI-DrugBank.d212.s14.e1,carbamazepine,91-103,drug
DDI-DrugBank.d212.s14.e2,valproate,106-114,drug
DDI-DrugBank.d212.s14.e3,topiramate,117-126,drug
DDI-DrugBank.d212.s14.e4,lamotrigine,132-142,drug
DDI-DrugBank.d212.s15.e0,Contraceptives,29-42,group
DDI-DrugBank.d212.s15.e1,Keppra,44-49,brand
DDI-DrugBank.d212.s15.e2,contraceptive,123-135,group
DDI-DrugBank.d212.s15.e3,ethinyl estradiol,156-172,drug
DDI-DrugBank.d212.s15.e4,levonorgestrel,186-199,drug
DDI-DrugBank.d212.s16.e0,contraceptive,30-42,group
DDI-DrugBank.d212.s16.e1,levetiracetam,86-98,drug
DDI-DrugBank.d212.s17.e0,Digoxin,0-6,drug
DDI-DrugBank.d212.s17.e1,Keppra,8-13,brand
DDI-DrugBank.d212.s17.e2,digoxin,107-113,drug
DDI-DrugBank.d212.s18.e0,digoxin,20-26,drug
DDI-DrugBank.d212.s18.e1,levetiracetam,70-82,drug
DDI-DrugBank.d212.s19.e0,Warfarin,0-7,drug
